Date,Close,High,Low,Open,Volume,prev_close,prev_open,prev_high,prev_low,1d_return,vol_5d,vol_10d,vol_20d
2007-02-09,5.857268810272217,5.874036185639676,5.812556875308941,5.874036185639676,4600,5.812556743621826,5.924337111505869,5.924337111505869,5.812556743621825,0.007662888401236746,0.014187293400910487,0.013993448831940519,0.02323675759466528
2007-02-12,5.8684468269348145,6.1478966758364715,5.868446826934814,5.92433700991846,5600,5.857268810272217,5.874036185639676,5.874036185639676,5.812556875308941,0.0019065821472230254,0.013224877342168392,0.013696265468866691,0.023241079754572697
2007-02-13,5.8684468269348145,5.868446826934814,5.868446826934814,5.868446826934814,300,5.8684468269348145,5.92433700991846,6.1478966758364715,5.868446826934814,0.0,0.013224877342168392,0.013696265468866691,0.02199534560098972
2007-02-14,5.8684468269348145,5.868446826934814,5.728721902483985,5.756666993975808,6000,5.8684468269348145,5.868446826934814,5.868446826934814,5.868446826934814,0.0,0.00968968748415423,0.012014841332773165,0.02080407600775952
2007-02-15,5.806967258453369,5.806967258453369,5.700776031898665,5.711954280171041,2100,5.8684468269348145,5.756666993975808,5.868446826934814,5.728721902483985,-0.010531555673220321,0.006578059316291523,0.010603328164371886,0.019822647267325223
2007-02-16,5.672832012176514,5.963460125872476,5.672832012176514,5.963460125872476,205500,5.806967258453369,5.711954280171041,5.806967258453369,5.700776031898665,-0.023369981993080914,0.010676719334674095,0.012254783829618471,0.015925092374326662
2007-02-19,5.924337863922119,5.924337863922119,5.684010788660474,5.684010788660474,26500,5.672832012176514,5.963460125872476,5.963460125872476,5.672832012176514,0.043380461760312745,0.02510460209501942,0.018916643254389777,0.01755720939131804
2007-02-20,6.036116123199463,6.036116123199463,5.88521296694057,6.030526998965825,37500,5.924337863922119,5.684010788660474,5.924337863922119,5.684010788660474,0.018691851304672845,0.026122791646742104,0.019617994434676805,0.017158075777553478
2007-02-21,5.8684468269348145,6.013760876285665,5.868446826934814,6.013760876285665,22900,6.036116123199463,6.030526998965825,6.036116123199463,5.88521296694057,-0.028170775398684296,0.030339380669157274,0.02125181564063294,0.017531381963447626
2007-02-22,5.639298439025879,5.840502152727425,5.633709313726532,5.840502152727425,14500,5.8684468269348145,6.013760876285665,6.013760876285665,5.868446826934814,-0.039830336228602124,0.035304993939707055,0.024127325855870897,0.01928123546145701
2007-02-23,5.616942405700684,5.644887498865029,5.616942405700684,5.644887498865029,56400,5.639298439025879,5.840502152727425,5.840502152727425,5.633709313726532,-0.003972207600892988,0.03393917532511816,0.02383334286670227,0.019171726915948064
2007-02-26,5.672832012176514,5.840502036769698,5.622531484506041,5.840502036769698,4600,5.616942405700684,5.644887498865029,5.644887498865029,5.616942405700684,0.009901006163193907,0.02483379270068919,0.024191928617917777,0.0192929351233821
2007-02-27,5.672832012176514,5.700777105110097,5.594586391572458,5.672832012176514,5600,5.672832012176514,5.840502036769698,5.840502036769698,5.622531484506041,0.0,0.020756096797491158,0.024191928617917777,0.0192929351233821
2007-02-28,5.616942405700684,6.080829140000534,5.616942405700684,6.080829140000534,10800,5.672832012176514,5.672832012176514,5.700777105110097,5.594586391572458,-0.009901006163194009,0.018805327664044597,0.024240323971876896,0.019021235614597065
2007-03-01,5.588995933532715,5.633707858360321,5.588995933532715,5.633707858360321,4000,5.616942405700684,6.080829140000534,6.080829140000534,5.616942405700684,-0.004987807225086977,0.007427316592990916,0.024147226789382,0.018251495105032003
2007-03-02,5.588995933532715,5.588995933532715,5.588995933532715,5.588995933532715,4800,5.588995933532715,5.633707858360321,5.633707858360321,5.588995933532715,0.0,0.007347829999716091,0.023156105175755583,0.01805771243135333
2007-03-05,5.477217197418213,5.588997031445464,5.477217197418213,5.588997031445464,2600,5.588995933532715,5.588995933532715,5.588995933532715,5.588995933532715,-0.02020249141293917,0.008437548054939997,0.01750716970789761,0.01843134135795752
2007-03-06,5.471627712249756,5.4772168368352405,5.471627712249755,5.4772168368352405,3400,5.477217197418213,5.588997031445464,5.588997031445464,5.477217197418213,-0.0010210183266178227,0.008235157942224413,0.015136143755757088,0.018424091293943602
2007-03-07,5.471627712249756,5.471627712249755,5.471627712249755,5.471627712249755,300,5.471627712249756,5.4772168368352405,5.4772168368352405,5.471627712249755,0.0,0.008611833881694297,0.013913068403854393,0.01776439413861483
2007-03-08,5.387794494628906,5.387794494628906,5.1698233714107245,5.1698233714107245,4500,5.471627712249756,5.471627712249755,5.471627712249755,5.471627712249755,-0.015440026451631053,0.009730552108330282,0.00866758465667115,0.01766217262617852
2007-03-09,5.533107757568359,5.588997950274456,5.393382808811498,5.393382808811498,4400,5.387794494628906,5.1698233714107245,5.387794494628906,5.1698233714107245,0.026613522646836668,0.01827331789635912,0.013141036674252256,0.018781995410424822
2007-03-12,5.533107757568359,5.533107757568359,5.533107757568359,5.533107757568359,300,5.533107757568359,5.393382808811498,5.588997950274456,5.393382808811498,0.0,0.015224174210360387,0.012545786266022981,0.01876142736513742
2007-03-13,5.561052322387695,5.566641447725764,5.393382293303938,5.393382293303938,5000,5.533107757568359,5.533107757568359,5.533107757568359,5.533107757568359,0.005037717811426667,0.015161562529424138,0.012756429631515711,0.01883667163129088
2007-03-14,5.516340255737305,5.516340255737305,5.309547420175671,5.309547420175671,5700,5.561052322387695,5.393382293303938,5.566641447725764,5.393382293303938,-0.008072713710153242,0.01599979901810689,0.012643048156947764,0.018862467187560145
2007-03-15,5.326314926147461,5.488395846260813,5.326314926147461,5.488395846260813,12100,5.516340255737305,5.309547420175671,5.516340255737305,5.309547420175671,-0.03505502766019085,0.022368168480494194,0.01647730121050005,0.02012617057477376
2007-03-16,5.533107757568359,5.533107757568359,5.533107757568359,5.533107757568359,500,5.326314926147461,5.488395846260813,5.488395846260813,5.326314926147461,0.03809002355891749,0.02631659251484363,0.021385376705068175,0.02169529004518751
2007-03-19,5.533107757568359,5.533107757568359,5.533107757568359,5.533107757568359,2800,5.533107757568359,5.533107757568359,5.533107757568359,5.533107757568359,0.0,0.02631659251484363,0.020296856266170112,0.018999838121577396
2007-03-20,5.533107757568359,5.549875135185216,5.533107757568359,5.549875135185216,15500,5.533107757568359,5.533107757568359,5.533107757568359,5.533107757568359,0.0,0.026171539147861633,0.02028804100161149,0.018302037785983823
2007-03-21,5.505162715911865,5.505162715911865,5.505162715911865,5.505162715911865,8400,5.533107757568359,5.549875135185216,5.549875135185216,5.533107757568359,-0.005063311580586739,0.02600249589095574,0.02038199057836675,0.01742764685868919
2007-03-22,5.505162715911865,5.505162715911865,5.343081810756516,5.343081810756516,1900,5.505162715911865,5.505162715911865,5.505162715911865,5.505162715911865,0.0,0.017736503869569868,0.019600815511676754,0.01514749701080075
2007-03-23,5.588995933532715,5.588995933532715,5.493982960022003,5.493982960022003,29300,5.505162715911865,5.343081810756516,5.505162715911865,5.343081810756516,0.015113325124938006,0.007646063792008527,0.018300581683649397,0.015559483797812692
2007-03-26,5.477217197418213,5.505162289177099,5.477217197418213,5.505162289177099,8500,5.588995933532715,5.493982960022003,5.588995933532715,5.493982960022003,-0.02020249141293917,0.012664673489767034,0.019499673118246377,0.015976360577416478
2007-03-27,5.477217197418213,5.477217197418213,5.477217197418213,5.477217197418213,300,5.477217197418213,5.505162289177099,5.505162289177099,5.477217197418213,0.0,0.012664673489767034,0.019390690036790798,0.015976360577416478
2007-03-28,5.672832012176514,5.672832012176514,5.533107080516912,5.533107080516912,31600,5.477217197418213,5.477217197418213,5.477217197418213,5.477217197418213,0.03509130480122023,0.020542195995078196,0.022348356725649162,0.017829124732452857
2007-03-29,5.7119574546813965,5.7119574546813965,5.7119574546813965,5.7119574546813965,3400,5.672832012176514,5.533107080516912,5.672832012176514,5.533107080516912,0.006873310507901945,0.020268421112103675,0.017959989894991594,0.017834417135258778
2007-03-30,5.700776100158691,5.700776100158691,5.700776100158691,5.700776100158691,2600,5.7119574546813965,5.7119574546813965,5.7119574546813965,5.7119574546813965,-0.0019594531049907434,0.020076061812877084,0.01435871253142587,0.01784608747671529
2007-04-02,5.616942405700684,5.616942405700684,5.533107126207647,5.533107126207647,1600,5.700776100158691,5.700776100158691,5.700776100158691,5.700776100158691,-0.014814863566105256,0.018540843291558758,0.015425586548825787,0.017547519213997942
2007-04-03,5.728720664978027,5.857267311860442,5.728720664978028,5.857267311860442,4300,5.616942405700684,5.533107126207647,5.616942405700684,5.533107126207647,0.01970477623260161,0.01928163871272481,0.01643750957907451,0.01801160749313629
2007-04-04,5.644888401031494,5.644888401031494,5.644888401031494,5.644888401031494,400,5.728720664978027,5.857267311860442,5.857267311860442,5.728720664978028,-0.01474180827970284,0.014758762733967177,0.01726040159793515,0.018407786646622185
2007-04-05,5.728720664978027,5.728720664978028,5.728720664978028,5.728720664978028,300,5.644888401031494,5.644888401031494,5.644888401031494,5.644888401031494,0.014741808279702751,0.016159533945882952,0.01764773815486529,0.018176582970143594
2007-04-09,5.812556743621826,5.812556743621825,5.197767385301067,5.477217238994584,9500,5.728720664978027,5.728720664978028,5.728720664978028,5.728720664978028,0.014528297048433624,0.017161426608758124,0.017607656370267916,0.01754245174199661
2007-04-10,5.862857818603516,5.862857818603516,5.169822307470061,5.309547234698982,63800,5.812556743621826,5.477217238994584,5.812556743621825,5.197767385301067,0.008616633856715074,0.013610826048388355,0.015446162031688282,0.017584523374670574
2007-04-11,5.588995933532715,5.588995933532715,5.588995933532715,5.588995933532715,1500,5.862857818603516,5.309547234698982,5.862857818603516,5.169822307470061,-0.047837514362837355,0.026862811941934357,0.023232671551227567,0.020906351468260153
2007-04-12,5.8405022621154785,5.8405022621154785,5.371026388343963,5.371026388343963,8600,5.588995933532715,5.588995933532715,5.588995933532715,5.588995933532715,0.04401714422567805,0.03352786889918529,0.02476532221561403,0.022958771674755206
2007-04-13,5.8405022621154785,5.8405022621154785,5.8405022621154785,5.8405022621154785,0,5.8405022621154785,5.371026388343963,5.8405022621154785,5.371026388343963,0.0,0.03330377917959117,0.02473855658099832,0.021181582453378596
2007-04-16,5.65047550201416,5.812556385860018,5.65047550201416,5.812556385860018,1600,5.8405022621154785,5.8405022621154785,5.8405022621154785,5.8405022621154785,-0.03307709566327007,0.03617428752460405,0.027161849106906808,0.021238485177814913
2007-04-17,5.65047550201416,5.65047550201416,5.65047550201416,5.65047550201416,0,5.65047550201416,5.812556385860018,5.812556385860018,5.65047550201416,0.0,0.03552374708282179,0.026718129361619897,0.021238485177814913
2007-04-18,5.689599990844727,5.689599990844726,5.64488805061481,5.689599990844726,1800,5.65047550201416,5.65047550201416,5.65047550201416,5.65047550201416,0.006900244022620577,0.02745706376767682,0.025997667884995045,0.021276551022009725
2007-04-19,5.672832012176514,5.689599387741652,5.644887452251245,5.689599387741652,54200,5.689599990844727,5.689599990844726,5.689599990844726,5.64488805061481,-0.002951479196747427,0.01565827994275785,0.025552899170378045,0.021248036432833548
2007-04-20,5.667243003845215,5.667243003845215,5.588996855978536,5.588996855978536,2000,5.672832012176514,5.689599387741652,5.689599387741652,5.644887452251245,-0.0009857093142569765,0.015572567181897059,0.02505771948300307,0.0212528417582425
2007-04-23,5.533107757568359,5.689600083942078,5.482807223742928,5.482807223742928,51100,5.667243003845215,5.588996855978536,5.667243003845215,5.588996855978536,-0.023953117618375243,0.01165044550718289,0.025347722593724697,0.021721162540475666
2007-04-24,5.672832012176514,5.678421137364893,5.505162520591643,5.505162520591643,32000,5.533107757568359,5.482807223742928,5.689600083942078,5.482807223742928,0.024938826932632323,0.017676782820682115,0.026800627037467935,0.021910888574730534
2007-04-25,5.672832012176514,5.672832012176514,5.672832012176514,5.672832012176514,0,5.672832012176514,5.505162520591643,5.678421137364893,5.505162520591643,0.0,0.017346739886984403,0.021762426128991767,0.021910888574730534
2007-04-26,5.672832012176514,5.672832012176514,5.672832012176514,5.672832012176514,0,5.672832012176514,5.672832012176514,5.672832012176514,5.672832012176514,0.0,0.01729644873426129,0.015854342006277337,0.020457689373476418
2007-04-27,5.516340255737305,5.672832030458049,5.516340255737305,5.672832030458049,3200,5.672832012176514,5.672832012176514,5.672832012176514,5.672832012176514,-0.02797382283135876,0.021404205439430345,0.017649540687270673,0.021307770101038324
2007-04-30,5.756667137145996,5.812556788511349,5.600175367111388,5.600175367111388,32200,5.516340255737305,5.672832030458049,5.672832030458049,5.516340255737305,0.042644041958046205,0.026968587565674326,0.020600365623145673,0.02350479450568851
2007-05-01,5.672832012176514,5.672832012176514,5.672832012176514,5.672832012176514,1000,5.756667137145996,5.600175367111388,5.812556788511349,5.600175367111388,-0.014670219126687473,0.026534243947891552,0.02125950319652662,0.023499859921903947
2007-05-02,5.728720664978027,5.728720664978028,5.728720664978028,5.728720664978028,200,5.672832012176514,5.672832012176514,5.672832012176514,5.672832012176514,0.009803770069407617,0.02689403062765011,0.021377721297376865,0.023175942731046426
2007-05-03,5.561052322387695,5.566641447725764,5.561052322387695,5.566641447725764,6100,5.728720664978027,5.728720664978028,5.728720664978028,5.728720664978028,-0.029704879190613025,0.030477644815490503,0.02345639288289349,0.023906865750021298
2007-05-04,5.594587326049805,5.594587326049806,5.58899819992786,5.58899819992786,1800,5.561052322387695,5.566641447725764,5.566641447725764,5.561052322387695,0.006012224441495056,0.02742577777035282,0.023593673221030283,0.023687860405570263
2007-05-07,5.538694858551025,5.588995906995292,5.533105734722065,5.561050820858679,23900,5.594587326049805,5.58899819992786,5.594587326049806,5.58899819992786,-0.010040693506240704,0.016067689495020524,0.022493366336029174,0.023466136594005788
2007-05-08,5.505162715911865,5.505162715911865,5.404560590984981,5.449272528061744,10000,5.538694858551025,5.561050820858679,5.588995906995292,5.533105734722065,-0.006072560327267922,0.015590914421378024,0.0207594254070034,0.023332245912369636
2007-05-09,5.577817440032959,5.751076540861344,5.577817440032959,5.751076540861344,300,5.505162715911865,5.449272528061744,5.505162715911865,5.404560590984981,0.0131112325207608,0.01647423350024411,0.02137488315312035,0.02105743638575254
2007-05-10,5.577817440032959,5.577817440032959,5.577817440032959,5.577817440032959,0,5.577817440032959,5.751076540861344,5.751076540861344,5.577817440032959,0.0,0.009272681804468335,0.02137488315312035,0.018327000272384736
2007-05-11,5.980225563049316,5.980225563049316,5.588995952944817,5.588995952944817,173900,5.577817440032959,5.577817440032959,5.577817440032959,5.577817440032959,0.06966072672557562,0.032686144540540876,0.028980126188934103,0.02440045210358415
2007-05-14,5.96904993057251,5.96904993057251,5.96904993057251,5.96904993057251,200,5.980225563049316,5.588995952944817,5.980225563049316,5.588995952944817,-0.0018705126919585952,0.03140471154942326,0.026382470690886825,0.023055076164313404
2007-05-15,5.672832012176514,5.73431132323206,5.47721742765806,5.73431132323206,2000,5.96904993057251,5.96904993057251,5.96904993057251,5.96904993057251,-0.0508993080411588,0.04312404775724055,0.03121803566316635,0.02599551548233209
2007-05-16,5.588995933532715,5.594585057388212,5.588995933532715,5.594585057388212,2200,5.672832012176514,5.73431132323206,5.73431132323206,5.47721742765806,-0.014888813388280981,0.043782788610042846,0.03133276993244592,0.026155907967414266
2007-05-17,5.594587326049805,5.644888395130501,5.58899819992786,5.594587326049806,16900,5.588995933532715,5.594585057388212,5.594585057388212,5.588995933532715,0.0009999287085706576,0.04378278605763832,0.029835958800595697,0.0261544564829622
2007-05-18,5.588995933532715,5.588995933532715,5.588995933532715,5.588995933532715,22500,5.594587326049805,5.594587326049806,5.644888395130501,5.58899819992786,-0.000999928708570512,0.021808121775616102,0.029777000168243528,0.02615446501054816
2007-05-22,5.421327114105225,5.466039048542555,5.309547278011898,5.404560271943301,8600,5.588995933532715,5.588995933532715,5.588995933532715,5.588995933532715,-0.030459012222815614,0.021733990178743567,0.031200408480490712,0.026497172436550424
2007-05-23,5.337492942810059,5.337492942810059,5.058043056097578,5.058043056097578,8500,5.421327114105225,5.404560271943301,5.466039048542555,5.309547278011898,-0.015584584116709554,0.012764750835684976,0.031477326305071406,0.025951397287621587
2007-05-24,5.371026515960693,5.376615641497518,5.119521729895385,5.119521729895385,3200,5.337492942810059,5.058043056097578,5.337492942810059,5.058043056097578,0.006262991423363819,0.014961251272828576,0.031158494211386854,0.026027769711419634
2007-05-25,5.19776725769043,5.19776725769043,5.125110233552926,5.1530553248378554,15200,5.371026515960693,5.119521729895385,5.376615641497518,5.119521729895385,-0.032789887927974576,0.01734582782337242,0.032416686875788664,0.02686575655457767
2007-05-28,5.169823169708252,5.169823169708252,5.085988412592013,5.169823169708252,3300,5.19776725769043,5.1530553248378554,5.19776725769043,5.125110233552926,-0.005390675074916865,0.016571837078922985,0.018292360452953665,0.026290026084662743
2007-05-29,5.3095479011535645,5.3095479011535645,5.197768051941479,5.197768051941479,1600,5.169823169708252,5.169823169708252,5.169823169708252,5.085988412592013,0.026668205819262415,0.022420542811647466,0.02228328497862361,0.025035150437863182
2007-05-30,5.315138339996338,5.315138339996338,5.253659007984657,5.253659007984657,1300,5.3095479011535645,5.197768051941479,5.3095479011535645,5.197768051941479,0.0010523490730566375,0.021518822226350775,0.017719683901032953,0.02493050197230474
2007-05-31,5.588995933532715,5.588995933532715,5.259245088172975,5.3151352607115765,34000,5.315138339996338,5.253659007984657,5.315138339996338,5.253659007984657,0.050240613026734035,0.03171812045221727,0.02483839194490524,0.027547738333306
2007-06-01,5.588995933532715,5.588995933532715,5.136287028392962,5.14187615224846,1400,5.588995933532715,5.3151352607115765,5.588995933532715,5.259245088172975,0.0,0.023516929693984848,0.024835931824932277,0.02672031558971145
2007-06-04,5.505162715911865,5.505162715911865,5.505162715911865,5.505162715911865,500,5.588995933532715,5.14187615224846,5.588995933532715,5.136287028392962,-0.015113325124937974,0.025859534823008033,0.02528961809722855,0.026897534714492733
2007-06-05,5.505162715911865,5.505162715911865,5.505162715911865,5.505162715911865,300,5.505162715911865,5.505162715911865,5.505162715911865,5.505162715911865,0.0,0.024959196731261478,0.023160368146963674,0.026809653232559783
2007-06-06,5.505162715911865,5.505162715911865,5.348670403134861,5.348670403134861,500,5.505162715911865,5.505162715911865,5.505162715911865,5.505162715911865,0.0,0.025028716120523358,0.022392026000701965,0.026775244294005757
2007-06-07,5.169823169708252,5.348670935827367,5.169823169708252,5.348670935827367,600,5.505162715911865,5.348670403134861,5.505162715911865,5.348670403134861,-0.06284784279411494,0.027215231027612606,0.030501629039680796,0.03000948823867462
2007-06-08,5.169823169708252,5.169823169708252,5.169823169708252,5.169823169708252,1600,5.169823169708252,5.348670935827367,5.348670935827367,5.169823169708252,0.0,0.027215231027612606,0.028753429201642866,0.03000948823867462
2007-06-11,5.588995933532715,5.588995933532715,4.80653671604141,5.14187615224846,6300,5.169823169708252,5.169823169708252,5.169823169708252,5.169823169708252,0.07796116791905287,0.049955261304266356,0.03783712625725996,0.03111586976679532
2007-06-12,5.063632488250732,5.561052975581991,5.063632488250732,5.309548168919082,10600,5.588995933532715,5.14187615224846,5.588995933532715,4.80653671604141,-0.0987155439051463,0.06777663214314843,0.04977873571154936,0.037705801040095625
2007-06-13,5.06921911239624,5.06921911239624,5.06921911239624,5.06921911239624,400,5.063632488250732,5.309548168919082,5.561052975581991,5.063632488250732,0.001102675718889062,0.06784639752474175,0.04977938918328732,0.03637779753877735
2007-06-14,5.3095479011535645,5.3095479011535645,5.085988202729392,5.085988202729392,6400,5.06921911239624,5.06921911239624,5.06921911239624,5.06921911239624,0.04631990608646669,0.06675929385686317,0.04931150310863981,0.03809177206171245
2007-06-15,5.449274063110352,5.449274063110352,5.097167059686818,5.097167059686818,1800,5.3095479011535645,5.085988202729392,5.3095479011535645,5.085988202729392,0.025975709770577168,0.06724937366576542,0.0502862439961166,0.03862051214946362
2007-06-18,5.225712776184082,5.225712776184082,5.225712776184082,5.225712776184082,400,5.449274063110352,5.097167059686818,5.449274063110352,5.097167059686818,-0.04189119533247564,0.057917447412543725,0.05172311197834796,0.03967100792972512
2007-06-19,5.175412178039551,5.309547999580631,5.175412178039552,5.175412178039552,2000,5.225712776184082,5.225712776184082,5.225712776184082,5.225712776184082,-0.009672221131499197,0.033817742552743904,0.051705302093228156,0.03919310440893959
2007-06-20,4.840072154998779,5.309548069591356,4.840072154998779,5.309548069591356,8600,5.175412178039551,5.175412178039552,5.309547999580631,5.175412178039552,-0.06698935523503732,0.046712750206536195,0.055047666030763096,0.041713201050636896
2007-06-21,5.085987091064453,5.292779900159356,4.840070943540393,4.873605157478492,20300,4.840072154998779,5.309548069591356,5.309548069591356,4.840072154998779,0.04955950019043965,0.04768851343992928,0.055186150780299655,0.04341148016264336
2007-06-22,5.030098915100098,5.030098915100098,5.030098915100098,5.030098915100098,0,5.085987091064453,4.873605157478492,5.292779900159356,4.840070943540393,-0.011049479917320868,0.043683133121406995,0.055260346111571046,0.04288810891882384
2007-06-25,4.974207878112793,5.309547962640825,4.9630301595663235,4.9630301595663235,9600,5.030098915100098,5.030098915100098,5.030098915100098,5.030098915100098,-0.011173511494344899,0.04122382667402096,0.04743102586332285,0.042934198202007584
2007-06-26,5.113933086395264,5.113933086395265,4.974208132854318,4.974208132854318,1100,4.974207878112793,4.9630301595663235,5.309547962640825,4.9630301595663235,0.02770265493290164,0.04452395932060668,0.03744363724696704,0.042971068986648805
2007-06-27,5.113933086395264,5.113933086395265,4.985386384981625,5.002153230164187,600,5.113933086395264,4.974208132854318,5.113933086395265,4.974208132854318,0.0,0.026761248133257035,0.03744488715958042,0.04296793756886263
2007-06-28,5.113933086395264,5.113933086395265,5.113933086395265,5.113933086395265,0,5.113933086395264,5.002153230164187,5.113933086395265,4.985386384981625,0.0,0.015877421968220756,0.03389582972653696,0.0411891813812389
2007-06-29,4.985386848449707,4.985386848449708,4.985386848449708,4.985386848449708,300,5.113933086395264,5.113933086395265,5.113933086395265,5.113933086395265,-0.025457789486373627,0.019522034671933843,0.032766896280157554,0.041437317882967596
